"sku","name","description","price","weight","image","meta_description","url_path","short_description","image_label","category_ids"
"8007","Viva Oxy","<p style=""text-align: left;"">Viva Oxy blanqueante en base de ox&iacute;geno</p>
<p style=""text-align: left;"">Viva Oxy puede ser utilizado como blanqueante de ox&iacute;geno en base de &aacute;cido perac&eacute;tico en todos procedimientos de lavado y es activo desde 20 &deg;C.</p>
<p style=""text-align: left;"">El producto se utiliza en todo tipo de lavadora</p>
<p style=""text-align: left;"">Dosificaci&oacute;n recomendada: 5-10 ml/Kg. para lavadora o ba&ntilde;o de blanqueo.</p>
<p style=""text-align: left;"">&nbsp;Viva Oxy se utiliza como agente de blanqueo y desinfectante en ba&ntilde;o de lavado a temperaturas entre 20 - 95 &deg;C.</p>
<p style=""text-align: left;"">No dosificar antes de haber llegado a la temperatura deseada. En caso de ba&ntilde;os ligeramente alcalinos, a&ntilde;adir Mega Forte / Mega Pre / Mega Sol o Viva Pre / Viva Sol a mitad de la dosificaci&oacute;n del blanqueante.</p>
<p style=""text-align: left;"">El valor pH &oacute;ptimo en ba&ntilde;o de blanqueo es de 9,5.</p>","81.6000","20.0000","/v/i/viva-oxy.jpg","Viva Oxy es un blanqueante en base de oxígeno de uso en tintorerias y lavanderias.","/viva-oxy.html","<p style=""text-align: left;"">VIVA OXY agente blanqueante l&iacute;quido a base de &aacute;cido perac&eacute;tico que act&uacute;a por oxidaci&oacute;n.</p>
<p style=""text-align: left;"">Respeta las fibras y aviva los colores.Desinfectante.</p>
<p style=""text-align: left;"">Puede emplearse como aditivo blanqueante en todos los procedimientos habituales de lavado de agua, en combinaci&oacute;n con un detergente alcalino.</p>
<p style=""text-align: left;"">Comienza a actuar a 40&ordm;C.</p>
<p style=""text-align: left;"">Envase de 20 Kgs. / 60 Kgs.</p>","Viva Oxy","9"
"8093","Viva Care","<p>Detergente l&iacute;quido concentrado para tejidos delicados y piel.</p>
<p>Viva Care forma parte de la gama de productos Wet Cleaning de Seitz para el lavado en agua de prendas delicadas</p>
<p>Combinaci&oacute;n de tensioactivos anf&oacute;teros y no i&oacute;nicos. Viva Care gracias a su pH &aacute;cido (5,5)evita la p&eacute;rdida de color de las fibras y el enfeltramiento de la lana.</p>
<p>Viva Care trabaja muy bien a bajatemperatura (20-30&ordm;C). Contiene col&aacute;geno, una prote&iacute;na especial que recubre todas las fibras animales, vegetales y regeneradas (prendas de lana, angora, seda y viscosa) protegi&eacute;ndolas. Tambi&eacute;n contiene sustancias microbicidas y enzimas.</p>
<p>Viva Care no contiene agentes oxidantes, ni blanqueantes &oacute;pticos, ni fosfatos. Gracias a su formulaci&oacute;n, todas las fibras animales conservan sus propiedades sin perder la forma, consistencia o color.</p>
<p>Las fibras oxidadas por la poluci&oacute;n y por los agentes atmosf&eacute;ricos recuperan la luminosidad y tonalidad de los colores originales.</p>
<p>Aplicaci&oacute;n 8-10 ml. por kg. de capacidad de la lavadora ( en Wet-Cleaning una lavadora de 15 kg. se convierte en una lavadora s 7,5 kg. y la dosificaci&oacute;n se hace por 7,5 kg.). Relaci&oacute;n del ba&ntilde;o 1:3.</p>","53.5000","5.0000","/v/i/viva-care.jpg","Viva Care es un detergente líquido concentrado para tejidos delicados y piel. Viva Care se usa en tintorerias y lavanderias.","/viva-care.html","<p>Detergente l&iacute;quido concentrado para tejidos delicados y piel, muy protector de fibras.</p>
<p>Envase de 5 Kgs, el kg sale a: <strong>10,70 €</strong><br/>
Envase de 20Kgs. el kg sale a: <strong>8,04 €</strong></p>","Viva Care","9"
"8094","Viva Top","<p>Agente de acabado para el aclarado.</p>
<p>Contiene polimeros sinteticos y resinas fluorocarbonadas que reparan las fibras para facilitar el planchado</p>","63.9500","5.0000","/v/i/viva-top.jpg","Viva Top es un agente de acabado para el aclarado de uso en tintorerias y lavanderias.","/viva-top.html","<p>Agente de acabado para el aclarado.</p>
<p>Envase 5Kg, el kg sale a: <strong>12,79 €</strong> 
Envase 20Kg, el kg sale a <strong>8,72 €</strong></p>","Viva Top","9"
"POL 10","Poliosa","<p>Detergente concentrado en pasta fluyente, neutro, de extraordinario poder espumante y humectante.</p>
<p>F&aacute;cilmente soluble en agua. Estable frente a las aguas duras.</p>
<p>Indicado para la humectaci&oacute;n o prelavado de ropa muy sucia ( manchas de sangre, aceite, grasa, etc.).</p>
<p>Para realizar tratamientos previos a mano, en pu&ntilde;os, cuellos de camisa, manchas de grasa, etc.</p>
<p>Por ser poliosa un producto totalmente neutro esta indicado para el lavado de prendas delicadas.</p>
<p>Aplicaci&oacute;n, en las maquinas de lavado se dosificara del orden de 0,5 a 2 g/kg de ropa seca.</p>
<p>Para tratamientos a mano se frotan con poliosa las zonas muy sucias, poni&eacute;ndose a continuaci&oacute;n las prendas en la maquina para proceder al lavado.</p>
<p>Para el lavado de ropa delicada se empleara diluido en agua a concentraciones entre 3 y 5 %</p>","18.5700","10.0000","/p/o/poliosa.jpg","Detergente concentrado en pasta fluyente, neutro, de extraordinario poder espumante y humectante de uso en tintorerias y lavanderias.","/poliosa.html","<p style=""text-align: justify;"">Detergente concentrado en pasta fluyente, neutro, de extraordinario poder espumante y humectante</p>
<p style=""text-align: justify;"">Facilmente soluble en agua.</p>
<p style=""text-align: justify;"">Envase de 10/25 Kg</p>","Humectante Poliosa","9"
"7104","Blankotex","<p style=""text-align: justify;"">Producto en polvo a base de ox&iacute;geno para eliminar en mojado las manchas tenaces de caf&eacute;, t&eacute;, cacao, vino tinto, zumos, fruta, ketchup, verduras, hierba, chamuscado, grasas, alb&uacute;mina, sangre, huevo, leche y similares.</p>
<p style=""text-align: justify;"">Blankotex puede combinarse durante el lavado con el detergente habitual y hace innecesario el prelavado.</p>
<p style=""text-align: justify;"">Blankotex es ideal para todos los tejidos y mejora los resultados del lava do solubilizando la suciedad incluso en baja temperatura, libera ox&iacute;geno a partir de 30- 45&ordm;C. Blankotex contiene enzimas que eliminan las manchas de alb&uacute;mina, sangre, huevo, leche, etc., as&iacute; como aditivos que protegen la lavadora contra la corrosi&oacute;n. Blankotex no contiene fosfatos, derivados clorados, sustancias conservantes ni blanqueantes &oacute;pticos.</p>
<p style=""text-align: justify;"">Blankotex puede eliminar manchas amarillas.</p>
<p style=""text-align: justify;"">Aplicaci&oacute;n Se puede aplicar en ba&ntilde;o de agua como activador junto con cualquier detergente SEITZ evitando el prelavado.</p>
<p style=""text-align: justify;"">Dosificaci&oacute;n: 10 grs. por kg. de ropa= 3 grs. por litro de agua.</p>
<p style=""text-align: justify;"">Tambi&eacute;n se puede utilizar localmente sobre la mancha a eliminar, empastando con agua calient e un poco de Blankotex y aplic&aacute;ndolo sobre la mancha.</p>
<p style=""text-align: justify;"">Dejar unos minutos y aclarar con agua. Adecuado para algod&oacute;n, y fibras de celulosa regenerada (viscosa, rayon, modal, cupro).</p>
<p style=""text-align: justify;"">No aplicar en lana y seda. Para lana y seda aplicar VIVA GENIOX.</p>
<p style=""text-align: justify;"">En la medida en que aumentamos la temperatura aumenta el riesgo de da&ntilde;ar el color.</p>","12.3400","1.0000","/b/l/blankotex_2.jpg","Producto en polvo a base de oxígeno para eliminar en mojado las manchas tenaces de café, té, cacao, vino tinto, zumos, fruta, ketchup, verduras, hierba, chamuscado, grasas, albúmina, sangre, huevo, leche y similares de uso en tintorerias y lavanderias.","/blankotex.html","<p style=""text-align: justify;"">Producto en polvo a base de ox&iacute;geno para eliminar en mojado las manchas tenaces de caf&eacute;, t&eacute;, cacao, vino tinto, zumos, fruta, ketch-up, verduras, hierba, chamuscado, grasas, alb&uacute;mina, sangre, huevo, leche y similares.</p>
","Blankotex","9,35"
"7748","Hydret 1","<p>Quitamanchas de alto grado de eficacia para el lavado de prendas en mojado. Hydret 1-2-3 forma parte de la gama de productos Wet Cleaning de Seitz para el lavado y acabado en agua de prendas delicadas.</p>
<p>Hydret 1-2-3 pueden emplearse antes o despu&eacute;s de la limpieza en lavadora, y se eliminan f&aacute;cilmente con pistola de agua o vapor cuando son utilizados en la mesa de desmanchar.</p>
<p>Hydret 1-2-3 no contienen hicrocarburos clorados, ni hidrocarburos disolvente, y tampoco contiene sustancias no civas que pudiera contaminar el agua residual.</p>
<p>La gama Hydret se aclara en agua mucho mejor que la gama V 1-2-3. Para asegurar el aclarado de Hydret 1 recomendamos aplicar encima Frankopal Maxx o Frankopal W.</p>","89.6500","1.0000","/h/y/hydret-1.jpg","Quitamanchas de alto grado de eficacia para el lavado de prendas en mojado de uso en tintorerias y lavanderias.","/hydret-1.html","<p>Hydret 1 Elimina las manchas de caf&eacute;, t&eacute;, vino, coca-cola, zumos de fruta, licor, tabaco, fruta, hierba, perfume, medicamentos, taninos y otras similares.</p>
Envase 5Lt","Hydret 1","10,34"
"7749","Hydret 2","<p>Quitamanchas de alto grado de eficacia para el lavado de prendas en mojado. Hydret 1-2-3 forma parte de la gama de productos Wet Cleaning de Seitz para el lavado y acabado en agua de prendas delicadas.</p>
<p>Hydret 1-2-3 pueden emplearse antes o despu&eacute;s de la limpieza en lavadora, y se eliminan f&aacute;cilmente con pistola de agua o vapor cuando son utilizados en la mesa de desmanchar.</p>
<p>Hydret 1-2-3 no contienen hicrocarburos clorados, ni hidrocarburos disolvente, y tampoco contiene sustancias no civas que pudiera contaminar el agua residual.</p>
<p>La gama Hydret se aclara en agua mucho mejor que la gama V 1-2-3. Para asegurar el aclarado de Hydret 1 recomendamos aplicar encima Frankopal Maxx o Frankopal W.</p>","19.3200","1.0000","/h/y/hydret-2.jpg","Elimina las manchas de sangre, albúmina, orina, sudor, residuos de alimentos, leche, helado, crema, cerveza, chocolate, cacao, suciedad pigmentaria y otras similares de uso en tintorerias y lavanderias.","/hydret-2.html","Elimina las manchas de sangre, albúmina, orina, sudor, residuos de alimentos, leche, helado, crema, cerveza, chocolate, cacao, suciedad pigmentaria y otras similares","Hydret 2","10,34"
"7750","Hydret 3","<p>Quitamanchas de alto grado de eficacia para el lavado de prendas en mojado. Hydret 1-2-3 forma parte de la gama de productos Wet Cleaning de Seitz para el lavado y acabado en agua de prendas delicadas.</p>
<p>Hydret 1-2-3 pueden emplearse antes o despu&eacute;s de la limpieza en lavadora, y se eliminan f&aacute;cilmente con pistola de agua o vapor cuando son utilizados en la mesa de desmanchar.</p>
<p>Hydret 1-2-3 no contienen hicrocarburos clorados, ni hidrocarburos disolvente, y tampoco contiene sustancias no civas que pudiera contaminar el agua residual.</p>
<p>La gama Hydret se aclara en agua mucho mejor que la gama V 1-2-3. Para asegurar el aclarado de Hydret 1 recomendamos aplicar encima Frankopal Maxx o Frankopal W.</p>","19.3200","1.0000","/h/y/hydret3.jpg","Quitamanchas de alto grado de eficacia para el lavado de prendas en mojado de uso en tintorerias y lavanderias.","/hydret-3.html","Elimina las manchas de pintura, laca, adhesivos, pegamento, grasa, bolígrafo, alquitrán, esmalte de uñas, lápiz de
labios, tinta y otros similares.","Hydret 3","10,34"
"734","Sulfetix","<p>Sulfetix igualador del color para ante</p>","9.8000","1.0000","/s/u/sulfetix.jpg","Sulfetix igualador del color para ante de uso en tintorerias y lavanderias.","/sulfetix.html","<p>Sulfetix igualador del color</p>","Sulfetix","15"
"611","Igualador de color ","<p>Ravvilux igualador del color para tejidos </p>","4.5000","1.0000","/r/a/ravvilux.jpg","Ravvilux igualador del color para tejidos de uso en tintorerias y lavanderias.","/igualador-color.html","<p>Ravvilux igualador del color</p>","Ravvilux","12,17,19"
"7025","Cavesol ","<p>Pre y postdesmanchador para manchas de tanino.</p>
<p>Desmanchador l&iacute;quido altamente eficaz para la eliminaci&oacute;n de manchas tenaces de caf&eacute;, t&eacute;, fruta, zumos y jugos, perfume, hierba, coca, tabaco, vino, medicamentos,</p>
<p>as&iacute; como para el desmanchado de manchas amarillas-pardas de origen desconocido</p>","20.3800","1.0000","/c/a/cavesol-quitamanchas.jpg","Cavesol es un desmanchador líquido altamente eficaz para la eliminacion de manchas tenaces de tanino. Cavesol se usa en tintorerias","/cavesol.html","<p style=""text-align: left;"">Elimina las manchas de cafe, te, fruta, vino,etc.</p>
<p style=""text-align: left;"">Envase 1/5Lt</p>","Quitamanchas Cavesol","10,23"
"7033","Quickol","<p>Pre- y postdesmanchador para manchas tenaces.</p>
<p>Desmanchador l&iacute;quido capaz de solubilizar manchas tenaces de pintura, esmalte para u&ntilde;as, l&aacute;piz labial, alquitr&aacute;n, unto negro, bol&iacute;grafo, pasta para el calzado, crema para la piel, grasa, cera, ung&uuml;ento, papel carb&oacute;n, aceite mineral, mayonesa, aceite de h&iacute;gado y sustancias similares.</p>","18.1700","1.0000","/q/u/quickol-quitamanchas.jpg","Quickol es un quitamanchas de uso en tintorerias. Elimina manchas tenaces de  pintura, esmalte para uñas, lápiz labial, alquitrán, unto negro, bolígrafo, pasta para el calzado, crema para la piel, grasa, cera.","/quickol.html","<p style=""text-align: left;"">Elimina las manchas de boligrafo, esmalte de u&ntilde;as, lapiz labial, etc.</p>
<p style=""text-align: left;"">Envase 1/5Lt</p>","Quitamanchas Quickol","10,23"
"7035","Purasol","<p>Desmanchador en <strong>seco</strong> para manchas de grasa.</p>
<p>Mezcla de disolventes de calidad superior altamente eficaces en manchas de pegamento, pintura, barniz, laca, aceite, grasa, cera, unto negro, alquitr&aacute;n, esmalte.</p>
<p>Purasol, est&aacute; tambi&eacute;n recomendado para su aplicaci&oacute;n en el lavado de alfombras .</p>","12.1700","1.0000","/p/u/purasol-quitamanchas.jpg","Purasol es un desmanchador en seco para manchas de grasa que se utiliza en tintorerias","/purasol.html","<p>Desmanchador en <strong>seco</strong> para manchas de grasa.</p>
<p>Envase 1/5Lt</p>","Quitamanchas Purasol","10,23"
"65888412","Candor Sec","<p>Blanqueador optico de alta concentraci&oacute;n.</p>
<p>Para percloroetileno y agua.</p>
<p>Reaviva las prendas blancas ( amarillentas ) y colores pastel.</p>","44.7500","5.0000","/c/a/candor-sec_2.jpg","Candor Sec es un blanqueador optico concentrado para blancos y colores pastel de uso en tintorerias y lavanderias.","/candor-sec.html","<p>Blanqueador optico concentrado. Para blancos y colores pastel.</p>
<p>Para percloretileno y agua</p>
<p>Envase 5L.</p>","candor sec","8,9,17"
"2816","EX-6","<p style=""text-align: left;"">Desmanchador para eliminar manchas de alquitr&aacute;n, bet&uacute;n, grasa, pintura,bol&iacute;grafo, tinta, l&aacute;piz de labios, aceites, asfalto, brea, cera, tinta, tintes para cabellos, ung&uuml;entos.</p>
<p style=""text-align: left;"">Emulsiona en agua y en per</p>","11.7200","1.0000","/e/x/ex-6-quitamanchas_1.jpg","Quitamanchas de lacas, pegamentos, esmaltes,barnices, colas, pintura plástica de uso en tintorerias y lavanderias.","/ex-6.html","<p style=""text-align: left;"">Elimina las manchas de alquitran, grasa, lapiz de labios, tinta, etc.</p>
<p style=""text-align: left;"">Envas 1/5/10/25Lt</p>","Quitamanchas EX-6 ","10"
"2813","EX-3","<p>Desmanchador para eliminar manchas de oxidos de hierro, amarillos, etc.</p><p>Emulsiona en agua</p>","8.7500","1.0000","/e/x/ex-3-quitamanchas_1.jpg","Desmanchador para eliminar manchas de oxidos de hierro, amarillos, etc. de uso en tintorerias y lavanderias.","/ex-3.html","<p style=""text-align: left;"">Elimina manchas de oxido.</p><p style=""text-align: left;"">Envase 1/5/10Lt</p>","Quitamanchas EX-3","9,10"
"2812","EX-2","Desmanchador para eliminar manchas de lacas, pegamentos, esmaltes,barnices, colas, pintura plástica.Emulsiona en per.","14.1000","1.0000","/e/x/ex-2-quitamanchas.jpg","Desmanchador para eliminar manchas de lacas, pegamentos, esmaltes,barnices, colas, pintura plástica de uso en tintorerias y lavanderias.","/ex-2.html","Elimina las manchas de pegamento, barnices, cola, etc.
Envase 1/5/10/25LT","Quitamanchas EX-2","8,10"
"744","Pigmentos de Colores ","<p>Propiedades</p><p>La gama de colores L&iacute;nea 2000 est&aacute; elaborada a partir de materias primas de m&aacute;xima calidad.</p><p>Los productos de la gama L&iacute;nea 2000 est&aacute;n totalmente exentos de agua.</p><p>Su perfecta penetraci&oacute;n respeta al m&aacute;ximo el aspecto de la piel y no altera el tacto nat ural de las prendas.</p><p>Disponible en 11 colores base a partir de los cuales se pueden obtener infinitas tonalidades.</p>","12.6400","1.0000","/p/i/pigmentos-colores-piel.jpg","Pigmentos de colores para piel lisa napa de uso en tintorerias.","/pigmentos-de-colores.html","<p>Pigmentos de colores para piel lisa napa.</p>"," Pigmentos de colores para piel lisa napa.","15"
"7951","Odosorb Spray","<p>Propiedades</p>
<p><strong>Odosorb Spray</strong> es muy eficaz para eliminar los malos olores de orina, sudor, humo, mohos, comida, etc., que muchas veces desprenden las prendas textiles.</p>
<p><strong>Odosorb Spray</strong> se utiliza sin ning&uacute;n problema en los sistemas de pulverizaci&oacute;n.</p>
<p><strong>Odosorb Spray</strong> no afecta a la rinofaringe ni causa problemas en las v&iacute;as respiratorias.</p>
<p><strong>Odosorb Spray</strong> no contiene ning&uacute;n disolvente hidrocarburo clorado y no causa irritaciones en la piel durante el proceso de pulverizaci&oacute;n.</p>
<p><strong>Odosorb Spray</strong> es muy adecuado tanto para tejidos como para alfombras, tapicer&iacute;a, zapatos, etc.</p>
<p>Aplicaci&oacute;n</p>
<p>En prendas que se laven en seco nebulizar ligeramente <strong>Odosorb Spray</strong> sobre la zona maloliente y aplicar POLYSOL puro sobre la zona tratada para emulsionar la humedad. Una vez tratadas las prendas, limpiarlas en m&aacute;quina de seco sin demasiada de- mora, empleando un buen reforzador dentro de la m&aacute;quina.</p>
<p>En prendas que se laven en agua se puede aplicar:</p>
<p>a) Nebulizando Odosorb Spray sobre la zona maloliente y lavando en la lavadora de agua.</p>
<p>b) A&ntilde;adiendo Odosorb Spray en directa- mente en la lavado. En la fase de lavado (relaci&oacute;n de ba&ntilde;o 1:3). 10-15 ml. por kg. de ropa. En calzado, tapicer&iacute;a, moquetas, etc, nebulizar Odosorb Spray sobre la zona maloliente y dejar secar.</p>","11.4900","1.0000","/o/d/odosorb-spray_1.jpg","Odosorb Spray es muy eficaz para eliminar los malos olores de orina, sudor, humo, mohos, comida, etc., que muchas veces desprenden las prendas textiles para uso en tintorerias y lavanderias.","/odosorb-spray.html","<p>Odosorb Spray es muy eficaz para eliminar los malos olores de orina, sudor, humo, mohos, comida, etc., que muchas veces desprenden las prendas textiles.</p>
<p>Odosorb Spray se utiliza sin ning&uacute;n problema en los sistemas de pulverizaci&oacute;n.</p>
<p>Envase 1L
Envase 5L
Envase  20L","ODOSORB SPRAY","8,9"
"7007","Polysol RAN","<p>Composici&oacute;n</p> <p>Combinaci&oacute;n fluida y clara de tensioactivos no-i&oacute;nicos y ani&oacute;nicos soluble en percloroetileno.</p>
<p>Propiedades</p>
<p><strong>Polysol Ran</strong> act&uacute;a eficazmente sobre la suciedad grasa y magra en los cuellos, forros, mangas, bolsillos de pantalones, bajos de prendas, etc., que desaparece sin problemas en el lavado posterior en m&aacute;quina de seco.</p>
<p><strong>Polysol Ran</strong> emulsiona la humedad y la suciedad de las prendas manteni&eacute;ndolas controladas en el ba&ntilde;o y evitando agrisamientos y redeposiciones de suciedad indeseadas.</p>
<p><strong>Polysol Ran</strong> no contiene disolventes clorados que puedan provocar irritaciones en la piel y no afecta la rinofaringe ni causa problemas en las v&iacute;as respiratorias.</p>
<p><strong>Polysol Ran</strong> se emplea en sistemas de pulverizaci&oacute;n autom&aacute;ticos sin problema.</p>
<p><strong>Polysol Ran</strong> es muy adecuado tanto para tejidos blancos como de color.</p>
<p>Aplicaci&oacute;n</p>
<p>En fibras delicadas y colores poco s&oacute;lidos: aplicar <strong>Polysol Ran</strong> puro y evitar acci&oacute;n mec&aacute;nica.</p>
<p>En tejidos resistentes y colores solidos elegir entre:</p>
<p>A/ Humedecer las zonas sucias con pistola nebulizadora de agua y aplicar <strong>Polysol Ran</strong> puro encima.</p>
<p>B/ Aplicar Polysol Ran mezclado ya con agua a partes iguales 1:1 (mitad y mitad)</p>
<p>Recomendamos la opci&oacute;n A ya que es menos agresiva con los colores. Una vez tratadas las prendas con <strong>Polysol Ran</strong> limpiarlas en m&aacute;quina de seco sin demora empleando un buen reforzador dentro de la m&aacute;quina.</p>","183.5000","5.0000","/p/o/polysol-ran.jpg","Predesmanchador universal para emplear a pistola o cepillo en la limpieza en seco con percloroetileno de uso en tintorerias y lavanderias.","/polysol-ran.html","<p style=""text-align: left;"">Predesmanchador universal para emplear a pistola o cepillo en la limpieza en seco con percloroetileno.</p>
<p style=""text-align: left;"">Envases de&nbsp; 25 L, el litro sale a <strong>7,34 €</strong></p>","Polysol RAN","8,21"
"0733","Papel de marcar","<p>Papel para marcar a mano con bol&iacute;grafo o rotulador.</p>
<p>Resistente al lavado en agua y en seco.</p>
<p>Ancho 2 cms / Di&aacute;metro del rollo 20 cms. / Longitud aproximado 125 mts. / Peso 200 grs.</p>","12.8000","0.5200","/p/a/papel-marcar-200.jpg","Papel grueso para marcar a mano con bolígrafo o rotulador resistente al lavado en agua y en seco. Para uso en tintorerias y lavanderias.","/papel-para-marcar.html","<p>Papel grueso para marcar a mano con bol&iacute;grafo o rotulador.</p>
<p>Resistente al lavado en agua y en seco.</p>
<p>200 gr/cm</p>","PAPEL DE MARCAR 200","11,41"
"7064","Burlanol","<p style=""text-align: left;"">Suelta el color corrido (lo deja libre) y lo mantiene suspendido.</p>
<p style=""text-align: left;"">No rompe y elimina el color como ocurre con Colorsol.</p>
<p style=""text-align: left;"">Aplicaci&oacute;n Se aplica en ba&ntilde;o de agua entre 20 y 90&ordm;C (en funci&oacute;n de la temperatura que permita la prenda a tratar) a raz&oacute;n de 20 - 25 ml. de Burlanol por litro de agua.</p>
<p style=""text-align: left;"">Supervisar constantemente la evoluci&oacute;n del proceso y en el &uacute;ltimo aclarado a&ntilde;adir &Aacute;cido ac&eacute;tico 80% (0,5 ml. por litro de agua).</p>
<p style=""text-align: left;"">Tambi&eacute;n se puede utilizar para igualar el color en una prenda que, por alg&uacute;n problema, haya sufrido una decoloraci&oacute;n.</p>","16.9900","1.0000","/b/u/burlanol.jpg","El Burlanol es un producto para eliminar los colores sangrados o desteñidos de uso en tintorerias.","/burlanol.html","<p style=""text-align: left;"">Producto para eliminar los colores sangrados</p>
<p style=""text-align: left;"">Envase de 1L, sale a <strong>16,99 €</strong>
Envase 5L, el litro sale a <strong>15,23 €</strong></p>","Burlanol","9,10"
"0923","Cera Barbour ","<p>Para el acabado de prendas de algod&oacute;n tipo Barbour (prendas enceradas ).</p>
<p>Propiedades Producto de f&aacute;cil aplicaci&oacute;n. Perfecta uniformidad del color. Buen efecto impermeabilizante.</p>
<p>Aplicaci&oacute;n - Limpiar la prenda en seco. Disolver la cera en una cacerola a fuego lento hasta que se licue completamente (temperatura ideal de la cera fundida 55&ordm;C).&nbsp;</p>
<p>No es bueno que se vea humo ya que una temperatura muy alta de la cera provoca una gran penetraci&oacute;n de &eacute;sta en la fibra de algod&oacute;n y puede manchar el forro. </p>
<p>Aplicar con brocha &oacute; pincel. No es necesario lograr una perfecta uniformidad, pues la cera se reparte bien durante el secado.&nbsp;</p>
<p>Secar en m&aacute;quina de seco (no en secadora) durante 5'-10' a 75&ordm;-80&ordm;. - Bajar la temperatur a a 40&ordm;C y continuar secando durante 20' m&aacute;s.&nbsp;</p>
<p>El resultado final de las prendas mejora si en el secado la maquinada va llena de prendas.&nbsp;</p>
<p>La cantidad de producto por prenda var&iacute;a de 300 a 500 grs.</p>
<p>Antes de introducir la prenda en la m&aacute;quina para el secado, cerrar los botones o la cremallera.</p>","59.8000","4.0000","/i/m/imbarbour-original.jpg","Para el acabado de prendas de algodón tipo Barbour (prendas enceradas ) de uso en tintorerias y lavanderias.","/imbarbour-original.html","<p>Para el acabado de prendas de algod&oacute;n tipo Barbour (prendas enceradas ).</p>
<p>Envases de 4/20Kg</p>","Imbarbour Original","15"
"98133","Bobina Plastico Bp","<p>Bobina plastico microperforado</p>
<p>&nbsp;Ancho 50/40/35/25 Cm&nbsp; Peso&nbsp; 22Kg</p>","57.2000","10.0000","/p/l/plastico-alfombras.jpg","Bobina de plastico microperforado baja presion para envolver alfombras de uso en tintorerias y lavanderias.","/plastico-para-envolver-alfombras.html","<p>Plastico microperforado baja presion</p>","Plástico Alfombras","14,28"
"3348","Pistola Navets Con Aguja Standard","Pistola Navets Con Aguja Standard","23.2300","0.3000","/p/i/pistola-de-marcar.jpg","Pistola etiquetadora para textil con aguja, de uso en tintorerias. Ideales para etiquetar o identificar tejidos sin dañarlos y sin adhesivos, con ellas podrá poner precios, códigos, etc","/pistola-de-etiquetado.html","Pistola Navets Con Aguja Standard","Pistola Etiquetadora","11,43"
"645334","Casette  Epson ERC 30/34/36","<p>Casette tinta imborrable para impresora Epson ERC 30/34/36</p>","6.8200","0.1000","/c/a/cartucho-impresora-epson.jpg","Casette tinta imborrable para impresora Epson ERC 30/34/36","/cinta-impresora-epson.html","<p>Casette tinta imborrable Epson</p>","Cartucho impresora Epson","11"
"016","Navets Finos 15 M/M.","<p>Navets finos</p>
<p>Caja 10000 Pz</p>","15.9300","0.1000","/g/r/grapas-splendid.jpg","Navets Finos 15 MM para marcado de prendas en tintorerias.","/grapas.html","<p>Navets finos</p>","Grapas Splendid","11,43"
"4707","Navets Standard 15M/M","<p>Navets Standard 15M/M</p>
<p>caja 5000Pz</p>","7.7800","0.1000","/g/r/grapas-splendid-2.jpg","Navets Standard 15M/M para marcado de ropa de uso en tintorerias y lavanderias.","/grapas-72.html","Navets Standard 15M/M","Grapas Splendid","11,43"
"4708","Pistola Navets Con Aguja Fina","Pistola Navets Con AgujaFina ","23.2300","0.3000","/p/i/pistola-de-marcar2.jpg","Pistola etiquetadora para textil con aguja, de uso en tintorerias. Ideales para etiquetar o identificar tejidos sin dañarlos y sin adhesivos, con ellas podrá poner precios, códigos, etc","/pistola-de-etiquetado-73.html","Pistola Navets Con Aguja Fina","Pistola Etiquetadora","11,43"
"166","Barrita limpia plancha","<p>Scilino Maxi barritas para la limpieza de la plancha</p>Caja 10 unidades","18.3000","0.1000","/s/c/sciolino-maxi.jpg","Scilino Maxi barritas para la limpieza de la plancha de uso en tintorerias y lavanderias.","/scilino-maxi.html","<p>Barritas para la limpieza de la plancha</p>","","12,48"
"4072","Plancha Due Effe Jolly","<p>Plancha industrial</p><p>Termostato con termofusible incorporado</p> <p>Base con resistencia incorporada 800W</p>Peso 1,750Kg","104.1700","0.4000","/p/l/plancha_1.jpg","Planchas de mano para uso en tintorerias y lavanderias.","/plancha-due-effe-jolly-75.html","<p>Plancha industrial, termostato con termofusible.</p><p>Peso 1,750Kg</p>","","12,45"
"7744","Silk Finish","<p style=""text-align: left;"">Silk Finish es una combinaci&oacute;n de aceite naturales, tensoactivos y emulsionantes.</p>
<p style=""text-align: left;"">proporciona un reavivado y un efecto de igualaci&oacute;n en los colores descoloridos del algod&oacute;n y de la seda y devuelve el color original que aparentemente hab&iacute;a desaparecido</p>
<p style=""text-align: left;"">Act&uacute;a en los tejidos y alfombras igualando el color y revivando los tonos descoloridos.</p>
<p style=""text-align: left;"">confiere a los tejidos y alfombras tratados un gran volumen y un excelente tacto sedoso.</p>
<p style=""text-align: left;"">Aplicaci&oacute;n</p>
<p style=""text-align: left;"">En tejidos de seda y algod&oacute;n Mezclar10 - 20 ml. de Silk Finish por litro de agua (entre 30-40&ordm;C)</p>","22.5700","1.0000","/s/k/skill-finish_1.jpg","Acabador líquido concentrado para reavivar el color y mejorar el tacto de los tejidos de seda y algodón de uso en tintorerias","/silk-finish.html","<p style=""text-align: left;"">Acabador l&iacute;quido concentrado para reavivar el color y mejorar el tacto de los tejidos de seda y algod&oacute;n</p>
<p style=""text-align: left;"">Envase de 1 / 5 Lts.</p>","Skill Finish","9"
